update,number,area,company,line,station,code,4g,ground,between,omit,branch
,1454,東海,名古屋市営地下鉄,上飯田線,上飯田,K01,データ高速無制限,地下,駅,,
,1455,東海,名古屋市営地下鉄,上飯田線,上飯田～平安通,,データ高速無制限,地下,駅間,,
,1456,東海,名古屋市営地下鉄,上飯田線,平安通,K02,データ高速無制限,地下,駅,,
,1457,東海,名古屋鉄道,名古屋本線,山王,NH35,データ高速無制限,地上,駅,,
,1458,東海,名古屋鉄道,名古屋本線,山王～名鉄名古屋,,データ高速無制限,地下,駅間,,
,1459,東海,名古屋鉄道,名古屋本線,名鉄名古屋,NH36,データ高速無制限,地下,駅,,
,1460,東海,名古屋鉄道,名古屋本線,名鉄名古屋～栄生,,データ高速無制限,地下,駅間,,
,1461,東海,名古屋鉄道,名古屋本線,栄生,NH37,データ高速無制限,地上,駅,,
,1462,東海,名古屋鉄道,瀬戸線,栄町,ST01,データ高速無制限,地下,駅,,
,1463,東海,名古屋鉄道,瀬戸線,栄町～東大手,,データ高速無制限,地下,駅間,,
,1464,東海,名古屋鉄道,瀬戸線,東大手,ST02,データ高速無制限,地下,駅,,
,1465,東海,名古屋鉄道,小牧線,小牧原,KM05,データ高速無制限,地上,駅,,
,1466,東海,名古屋鉄道,小牧線,小牧原～小牧,,データ高速無制限,地下,駅間,,
,1467,東海,名古屋鉄道,小牧線,小牧,KM06,データ高速無制限,地下,駅,,
,1468,東海,名古屋鉄道,小牧線,小牧～小牧口,,データ高速無制限,地下,駅間,,
,1469,東海,名古屋鉄道,小牧線,小牧口,KM07,データ高速無制限,地上,駅,omit-1,
,1470,東海,名古屋鉄道,小牧線,味鋺,KM12,データ高速無制限,地上,駅,omit-1,
,1471,東海,名古屋鉄道,小牧線,味鋺～上飯田,,データ高速無制限,地下,駅間,,
,1472,東海,名古屋鉄道,小牧線,上飯田,KM13,データ高速無制限,地下,駅,,
,1473,関西,Osaka Metro,御堂筋線,江坂,M11,データ高速無制限,地上,駅,,
,1474,関西,Osaka Metro,御堂筋線,江坂～東三国,,データ高速無制限,地上,駅間,,
,1475,関西,Osaka Metro,御堂筋線,東三国,M12,データ高速無制限,地上,駅,,
,1476,関西,Osaka Metro,御堂筋線,東三国～新大阪,,データ高速無制限,地上,駅間,,
,1477,関西,Osaka Metro,御堂筋線,新大阪,M13,データ高速無制限,地上,駅,,
,1478,関西,Osaka Metro,御堂筋線,新大阪～西中島南方,,データ高速無制限,地上,駅間,,
,1479,関西,Osaka Metro,御堂筋線,西中島南方,M14,データ高速無制限,地上,駅,,
